DATE,tempmax,tempmin,temp,humidity,precip,windspeed,sealevelpressure,conditions,Year,month,dayofweek,temp_range
2014-05-30,45.0,30.0,35.9,34.6,0.51,28.8,1000.3,"Rain, Partially cloudy",2014,5,4,15.0
2014-05-31,41.6,28.1,34.8,37.6,0.0,16.8,1000.9,Partially cloudy,2014,5,5,13.5
2014-06-13,35.8,23.0,29.7,56.5,0.595,48.0,999.0,"Rain, Partially cloudy",2014,6,4,12.799999999999997
2014-06-14,36.6,27.0,30.5,64.7,1.701,20.5,998.1,"Rain, Partially cloudy",2014,6,5,9.600000000000001
2014-06-15,41.0,29.2,33.7,58.4,0.1,25.4,998.6,"Rain, Partially cloudy",2014,6,6,11.8
2014-06-16,44.0,30.6,36.9,44.9,0.0,22.3,997.4,Partially cloudy,2014,6,0,13.399999999999999
2014-06-17,43.0,32.0,37.6,39.0,0.0,24.0,995.9,Partially cloudy,2014,6,1,11.0
2014-06-18,43.1,29.6,35.2,54.9,3.403,23.4,995.7,"Rain, Partially cloudy",2014,6,2,13.5
2014-06-19,41.6,28.0,34.8,52.1,0.0,24.1,995.2,Partially cloudy,2014,6,3,13.600000000000001
2014-06-20,43.0,31.0,37.5,40.4,0.0,28.7,993.3,Partially cloudy,2014,6,4,12.0
2014-06-21,41.2,33.4,36.9,40.5,0.0,22.3,995.0,Partially cloudy,2014,6,5,7.800000000000004
2014-06-22,40.0,31.0,35.1,42.1,0.0,18.4,997.5,Partially cloudy,2014,6,6,9.0
2014-06-23,40.0,28.0,33.3,44.6,2.552,24.3,998.0,"Rain, Partially cloudy",2014,6,0,12.0
2014-06-24,40.0,27.7,33.5,43.3,0.0,22.3,996.6,Partially cloudy,2014,6,1,12.3
2014-06-25,37.1,27.0,32.4,48.3,0.0,18.4,998.5,Partially cloudy,2014,6,2,10.100000000000001
2014-06-26,38.0,26.5,32.9,52.7,22.287,16.6,1001.7,"Rain, Partially cloudy",2014,6,3,11.5
2014-06-27,41.0,29.7,34.7,48.9,0.0,23.3,1003.0,Partially cloudy,2014,6,4,11.3
2014-06-28,41.8,29.0,34.8,48.0,0.0,16.6,1001.8,Partially cloudy,2014,6,5,12.799999999999997
2014-06-29,39.0,26.5,34.3,51.0,4.253,26.1,999.2,"Rain, Partially cloudy",2014,6,6,12.5
2014-06-30,38.0,26.2,31.9,66.1,0.0,14.0,999.0,Partially cloudy,2014,6,0,11.8
2014-07-13,42.7,27.0,33.4,62.4,22.117,14.8,998.9,"Rain, Partially cloudy",2014,7,6,15.700000000000003
2014-07-14,35.6,28.0,31.8,72.3,0.0,15.5,999.1,Partially cloudy,2014,7,0,7.600000000000001
2014-07-15,37.7,29.0,32.8,70.1,0.0,18.4,997.2,Partially cloudy,2014,7,1,8.700000000000003
2014-07-16,36.2,28.4,31.8,69.3,0.0,20.5,998.6,Partially cloudy,2014,7,2,7.800000000000004
2014-07-17,36.2,26.0,31.1,73.7,42.532,19.3,997.4,"Rain, Partially cloudy",2014,7,3,10.200000000000003
2014-07-18,30.0,26.0,27.5,90.9,8.507,16.3,996.1,"Rain, Partially cloudy",2014,7,4,4.0
2014-07-19,33.0,26.0,29.2,78.1,0.0,18.4,996.2,Partially cloudy,2014,7,5,7.0
2014-07-20,34.0,27.9,30.4,73.9,0.0,16.8,997.8,Partially cloudy,2014,7,6,6.100000000000001
2014-07-21,36.0,27.0,31.5,68.8,0.0,11.2,997.6,Partially cloudy,2014,7,0,9.0
2014-07-22,34.5,30.0,31.6,72.8,2.552,24.8,998.2,"Rain, Partially cloudy",2014,7,1,4.5
2014-07-23,33.0,29.0,30.5,75.1,0.0,18.4,998.6,Partially cloudy,2014,7,2,4.0
2014-07-24,33.2,28.0,30.0,71.1,0.0,18.8,999.6,Partially cloudy,2014,7,3,5.200000000000003
2014-07-25,33.2,27.0,30.1,66.7,0.0,19.6,1001.7,Partially cloudy,2014,7,4,6.200000000000003
2014-07-26,36.1,28.0,31.8,68.2,0.0,17.6,1002.9,Partially cloudy,2014,7,5,8.100000000000001
2014-07-27,36.6,28.0,30.9,72.2,0.1,16.8,1003.3,"Rain, Partially cloudy",2014,7,6,8.600000000000001
2014-07-28,32.8,27.7,29.8,79.6,3.0,18.8,1000.7,"Rain, Partially cloudy",2014,7,0,5.099999999999998
2014-07-29,35.3,26.0,29.8,78.4,0.0,16.6,1000.4,Partially cloudy,2014,7,1,9.299999999999997
2014-07-30,35.3,27.0,30.7,77.3,0.0,14.5,1000.9,Partially cloudy,2014,7,2,8.299999999999997
2014-07-31,35.0,28.0,31.2,76.0,0.0,15.5,1001.2,Partially cloudy,2014,7,3,7.0
2014-08-13,36.6,27.0,31.5,66.9,0.0,24.4,999.7,Partially cloudy,2014,8,2,9.600000000000001
2014-08-14,35.0,27.1,30.9,65.9,0.0,25.3,998.7,Partially cloudy,2014,8,3,7.899999999999999
2014-08-16,33.6,27.0,30.2,63.8,0.0,15.3,1003.2,Partially cloudy,2014,8,5,6.600000000000001
2014-08-17,35.5,26.0,30.7,59.6,0.0,17.3,1004.4,Partially cloudy,2014,8,6,9.5
2014-08-19,37.0,28.4,32.9,57.0,0.0,20.6,1006.3,Partially cloudy,2014,8,1,8.600000000000001
2014-08-20,37.8,28.4,33.3,52.6,0.0,20.6,1004.2,Partially cloudy,2014,8,2,9.399999999999999
2014-08-21,38.1,29.0,32.9,47.5,0.0,25.0,1002.6,Clear,2014,8,3,9.100000000000001
2014-08-22,40.0,27.0,33.2,48.7,0.0,19.1,1003.3,Partially cloudy,2014,8,4,13.0
2014-08-23,38.6,28.4,33.5,50.8,0.0,21.2,1004.6,Clear,2014,8,5,10.200000000000003
2014-08-24,38.6,27.6,33.2,51.2,0.0,24.9,1004.3,Clear,2014,8,6,11.0
2014-08-25,40.0,29.0,33.8,50.6,0.0,19.3,1004.1,Clear,2014,8,0,11.0
2014-08-26,40.0,30.0,34.1,49.0,0.0,48.2,1003.1,Clear,2014,8,1,10.0
2014-08-27,37.4,28.0,33.2,48.9,0.0,20.1,1002.6,Partially cloudy,2014,8,2,9.399999999999999
2014-08-28,36.1,25.6,29.7,69.2,6.72,32.5,1004.5,"Rain, Partially cloudy",2014,8,3,10.5
2014-08-29,34.0,27.0,30.0,71.5,0.0,13.7,1004.7,Partially cloudy,2014,8,4,7.0
2014-08-30,34.1,25.0,28.1,81.3,10.207,15.0,1003.9,"Rain, Partially cloudy",2014,8,5,9.100000000000001
2014-08-31,32.6,25.0,27.3,87.1,30.624,19.0,1002.3,"Rain, Partially cloudy",2014,8,6,7.600000000000001
2014-09-13,33.4,24.0,28.6,74.5,0.0,14.8,1005.2,Partially cloudy,2014,9,5,9.399999999999999
2014-09-14,34.0,25.0,29.3,69.6,0.0,20.5,1005.2,Partially cloudy,2014,9,6,9.0
2014-09-15,35.0,23.0,28.9,69.9,0.0,17.6,1005.5,Clear,2014,9,0,12.0
2014-09-16,34.5,27.0,30.4,70.1,0.0,19.4,1004.0,Partially cloudy,2014,9,1,7.5
2014-09-17,34.8,26.0,30.3,66.5,0.0,18.4,1003.2,Clear,2014,9,2,8.799999999999997
2014-09-18,35.0,26.9,30.6,64.0,0.0,18.4,1004.5,Clear,2014,9,3,8.100000000000001
2014-09-19,35.7,26.0,30.6,63.2,0.0,15.5,1005.1,Clear,2014,9,4,9.700000000000003
2014-09-20,35.7,27.0,31.0,60.1,0.0,12.7,1003.8,Clear,2014,9,5,8.700000000000003
2014-09-21,35.0,25.4,30.4,59.6,0.2,19.6,1004.5,Rain,2014,9,6,9.600000000000001
2014-09-22,36.0,25.4,30.2,58.2,0.0,25.0,1005.6,Clear,2014,9,0,10.600000000000001
2014-09-23,37.0,24.0,30.2,52.4,0.0,23.8,1005.5,Clear,2014,9,1,13.0
2014-09-24,35.7,25.0,30.1,53.5,0.0,23.9,1006.9,Clear,2014,9,2,10.700000000000003
2014-09-25,36.0,24.0,29.6,56.4,0.0,17.8,1008.4,Clear,2014,9,3,12.0
2014-09-26,36.0,25.0,30.2,54.4,0.0,22.3,1009.2,Partially cloudy,2014,9,4,11.0
2014-09-27,36.0,25.0,30.7,51.3,0.0,18.4,1010.0,Clear,2014,9,5,11.0
2014-09-28,35.6,25.0,30.5,51.7,0.0,22.3,1010.5,Clear,2014,9,6,10.600000000000001
2014-09-29,35.5,25.0,30.4,52.6,0.0,17.0,1010.3,Clear,2014,9,0,10.5
2014-09-30,37.0,25.9,30.9,50.0,0.0,18.4,1010.1,Clear,2014,9,1,11.100000000000001
2014-10-13,32.1,20.5,27.3,58.7,0.0,17.6,1010.5,Partially cloudy,2014,10,0,11.600000000000001
2014-10-14,27.6,22.7,25.3,67.0,1.701,22.3,1011.0,"Rain, Partially cloudy",2014,10,1,4.900000000000002
2014-10-15,29.3,20.0,24.6,69.4,0.0,15.5,1015.1,Partially cloudy,2014,10,2,9.3
2014-10-16,30.0,18.4,24.2,59.4,0.0,16.1,1014.6,Clear,2014,10,3,11.600000000000001
2014-10-17,31.0,17.0,24.1,54.4,0.0,13.0,1014.3,Clear,2014,10,4,14.0
2014-10-18,30.6,18.0,24.0,54.4,0.0,11.9,1013.4,Clear,2014,10,5,12.600000000000001
2014-10-19,31.2,17.0,23.7,58.4,0.0,16.6,1012.9,Clear,2014,10,6,14.2
2014-10-20,32.0,17.0,24.2,58.1,0.0,15.5,1013.4,Clear,2014,10,0,15.0
2014-10-21,34.0,19.0,25.6,57.6,0.0,13.0,1014.8,Clear,2014,10,1,15.0
2014-10-22,33.6,19.9,26.5,57.7,0.0,11.2,1015.2,Clear,2014,10,2,13.700000000000003
2014-10-23,32.2,19.9,25.8,64.2,0.0,11.2,1013.5,Clear,2014,10,3,12.300000000000004
2014-10-24,32.5,20.8,25.8,63.8,0.0,11.2,1012.5,Clear,2014,10,4,11.7
2014-10-25,32.0,20.4,25.8,64.2,0.0,7.6,1012.3,Clear,2014,10,5,11.600000000000001
2014-10-26,32.0,21.0,25.8,60.4,0.0,11.2,1015.1,Clear,2014,10,6,11.0
2014-10-27,32.1,19.9,25.3,62.5,0.0,8.8,1014.5,Clear,2014,10,0,12.200000000000003
2014-10-28,31.7,19.8,25.8,55.2,0.0,9.4,1012.6,Clear,2014,10,1,11.899999999999999
2014-10-29,31.6,21.4,25.4,64.8,0.51,13.5,1012.9,"Rain, Partially cloudy",2014,10,2,10.200000000000003
2014-10-30,31.2,19.7,25.0,59.0,0.0,13.0,1012.6,Partially cloudy,2014,10,3,11.5
2014-10-31,30.0,17.7,23.5,58.3,0.0,13.0,1013.9,Partially cloudy,2014,10,4,12.3
2014-11-13,27.0,12.0,18.6,55.0,0.0,15.5,1016.5,Clear,2014,11,3,15.0
2014-11-14,27.1,10.0,18.2,50.4,0.0,18.4,1016.6,Clear,2014,11,4,17.1
2014-11-15,27.0,12.0,18.5,47.0,0.0,18.4,1014.8,Clear,2014,11,5,15.0
2014-11-16,27.0,10.1,18.3,50.0,0.0,16.3,1015.1,Clear,2014,11,6,16.9
2014-11-17,27.0,11.1,18.0,50.5,0.0,16.6,1015.9,Clear,2014,11,0,15.9
2014-11-18,27.1,10.0,18.0,51.6,0.0,11.2,1017.0,Clear,2014,11,1,17.1
2014-11-19,28.1,10.8,18.3,55.5,0.0,9.4,1016.7,Clear,2014,11,2,17.3
2014-11-20,27.5,10.1,18.3,54.8,0.0,13.2,1015.2,Clear,2014,11,3,17.4
2014-11-21,26.6,12.0,17.9,57.0,0.0,11.9,1014.2,Clear,2014,11,4,14.600000000000001
2014-11-22,28.0,9.1,17.7,58.1,0.0,10.4,1013.3,Clear,2014,11,5,18.9
2014-11-23,28.1,11.1,18.5,44.6,0.0,14.8,1014.6,Clear,2014,11,6,17.0
2014-11-24,25.5,9.0,17.0,53.5,0.0,14.8,1015.6,Clear,2014,11,0,16.5
2014-11-25,26.0,10.2,16.9,50.9,0.0,15.3,1015.6,Clear,2014,11,1,15.8
2014-11-26,27.0,10.4,17.7,48.1,0.0,18.4,1011.8,Clear,2014,11,2,16.6
2014-11-27,28.5,11.0,18.7,53.7,0.0,9.4,1011.7,Clear,2014,11,3,17.5
2014-11-28,29.0,12.8,20.7,52.6,0.0,9.4,1012.5,Clear,2014,11,4,16.2
2014-11-29,29.7,14.6,21.5,56.8,0.0,8.3,1012.6,Clear,2014,11,5,15.1
2014-11-30,29.5,14.5,20.4,58.6,0.0,14.5,1013.9,Clear,2014,11,6,15.0
2014-12-13,20.0,12.2,15.9,68.2,0.2,25.9,1015.9,"Rain, Partially cloudy",2014,12,5,7.800000000000001
2014-12-14,15.8,13.1,14.7,94.3,9.358,18.4,1016.4,"Rain, Overcast",2014,12,6,2.700000000000001
2014-12-15,18.1,11.5,14.5,82.4,0.0,14.8,1018.6,Partially cloudy,2014,12,0,6.600000000000001
2014-12-16,18.7,8.4,12.9,88.1,0.0,14.0,1020.8,Clear,2014,12,1,10.299999999999999
2014-12-17,18.5,8.0,12.2,86.8,0.0,16.6,1020.5,Clear,2014,12,2,10.5
2014-12-18,15.9,6.0,10.5,91.2,0.0,12.2,1020.9,Partially cloudy,2014,12,3,9.9
2014-12-19,15.7,8.0,10.6,93.0,0.0,7.6,1021.9,Partially cloudy,2014,12,4,7.699999999999999
2014-12-20,16.0,5.6,10.6,84.4,0.0,14.8,1019.2,Partially cloudy,2014,12,5,10.4
2014-12-21,16.0,7.0,9.6,89.2,0.0,10.4,1017.5,Partially cloudy,2014,12,6,9.0
2014-12-22,16.0,5.2,9.2,93.8,0.0,11.2,1016.6,Partially cloudy,2014,12,0,10.8
2014-12-23,16.0,6.0,9.6,88.0,0.0,14.5,1016.9,Partially cloudy,2014,12,1,10.0
2014-12-24,14.8,6.0,8.5,93.8,0.0,13.0,1019.8,Partially cloudy,2014,12,2,8.8
2014-12-25,14.1,6.0,8.5,91.4,0.0,11.9,1019.6,Partially cloudy,2014,12,3,8.1
2014-12-26,16.0,6.0,9.9,93.1,0.0,17.3,1017.7,Partially cloudy,2014,12,4,10.0
2014-12-27,18.5,6.0,10.5,80.1,0.0,11.4,1017.4,Clear,2014,12,5,12.5
2014-12-28,17.6,2.0,8.5,90.6,0.0,11.2,1019.3,Partially cloudy,2014,12,6,15.600000000000001
2014-12-29,19.9,5.8,10.8,83.9,0.0,11.2,1017.6,Partially cloudy,2014,12,0,14.099999999999998
2014-12-30,18.5,3.0,10.0,87.4,0.0,11.2,1014.7,Clear,2014,12,1,15.5
2014-12-31,17.7,9.0,12.0,80.8,0.0,18.4,1016.1,Partially cloudy,2014,12,2,8.7
2015-01-13,21.5,6.0,11.3,84.1,0.0,18.4,1016.9,Partially cloudy,2015,1,1,15.5
2015-01-14,15.0,9.3,12.2,86.6,0.936,18.4,1016.3,"Rain, Partially cloudy",2015,1,2,5.699999999999999
2015-01-15,18.2,5.0,11.2,82.3,0.0,11.2,1019.0,Partially cloudy,2015,1,3,13.2
2015-01-16,19.5,8.0,12.4,87.4,0.0,12.4,1018.9,Partially cloudy,2015,1,4,11.5
2015-01-17,21.0,8.0,13.0,83.4,0.0,13.0,1018.7,Partially cloudy,2015,1,5,13.0
2015-01-18,21.5,6.0,13.2,74.9,0.0,14.8,1018.4,Clear,2015,1,6,15.5
2015-01-19,21.7,5.8,13.0,77.5,0.0,13.7,1018.4,Partially cloudy,2015,1,0,15.899999999999999
2015-01-20,17.6,10.0,12.8,85.8,0.0,16.6,1019.5,Partially cloudy,2015,1,1,7.600000000000001
2015-01-21,17.0,10.0,12.9,85.0,0.0,35.8,1020.5,Partially cloudy,2015,1,2,7.0
2015-01-22,18.1,11.0,12.9,91.6,5.955,14.8,1020.0,"Rain, Overcast",2015,1,3,7.100000000000001
2015-01-23,19.0,12.0,14.6,89.9,0.0,13.0,1019.6,Partially cloudy,2015,1,4,7.0
2015-01-24,16.0,10.0,12.2,87.9,0.0,14.8,1020.2,Partially cloudy,2015,1,5,6.0
2015-01-25,17.2,9.0,12.2,84.1,0.0,14.8,1020.1,Partially cloudy,2015,1,6,8.2
2015-01-26,15.8,11.0,13.3,90.2,0.766,13.0,1019.6,"Rain, Partially cloudy",2015,1,0,4.800000000000001
2015-01-27,17.9,9.0,13.1,81.9,0.0,16.6,1019.1,Partially cloudy,2015,1,1,8.899999999999999
2015-01-28,17.0,7.3,10.8,83.7,0.0,18.4,1017.9,Partially cloudy,2015,1,2,9.7
2015-01-29,18.6,5.0,11.1,75.7,0.0,18.4,1018.7,Clear,2015,1,3,13.600000000000001
2015-01-30,19.0,4.6,12.0,68.3,0.0,23.1,1020.4,Clear,2015,1,4,14.4
2015-01-31,20.5,5.1,12.9,66.8,0.0,20.9,1017.7,Clear,2015,1,5,15.4
2015-02-13,27.0,7.7,16.8,61.3,0.0,22.3,1013.1,Clear,2015,2,4,19.3
2015-02-14,27.6,12.0,19.6,57.1,0.0,18.4,1010.0,Clear,2015,2,5,15.600000000000001
2015-02-15,27.0,12.0,18.9,67.5,0.0,13.0,1012.5,Clear,2015,2,6,15.0
2015-02-16,28.2,13.3,20.1,63.5,0.0,18.4,1013.7,Partially cloudy,2015,2,0,14.899999999999999
2015-02-17,27.0,12.9,20.6,70.4,0.0,18.4,1012.3,Partially cloudy,2015,2,1,14.1
2015-02-18,29.0,13.0,21.4,67.2,0.0,13.0,1011.8,Clear,2015,2,2,16.0
2015-02-19,29.0,17.1,22.9,70.3,2.0,18.4,1012.3,Rain,2015,2,3,11.899999999999999
2015-02-20,29.0,13.6,22.9,67.7,0.1,20.5,1013.5,"Rain, Partially cloudy",2015,2,4,15.4
2015-02-21,27.5,16.8,21.6,58.5,0.0,22.3,1014.6,Clear,2015,2,5,10.7
2015-02-22,30.2,14.2,21.8,58.6,0.0,25.4,1013.7,Clear,2015,2,6,16.0
2015-02-23,29.0,16.0,22.2,67.1,0.0,9.7,1014.8,Partially cloudy,2015,2,0,13.0
2015-02-24,28.4,16.0,21.9,74.6,0.0,14.8,1011.4,Partially cloudy,2015,2,1,12.399999999999999
2015-02-25,28.0,19.0,23.4,65.0,0.0,20.5,1009.0,Partially cloudy,2015,2,2,9.0
2015-02-26,27.0,12.8,19.8,37.3,0.0,18.4,1009.9,Clear,2015,2,3,14.2
2015-02-27,27.0,7.8,19.2,41.8,0.0,14.8,1012.7,Clear,2015,2,4,19.2
2015-02-28,28.6,13.9,21.2,41.4,0.0,16.6,1013.7,Partially cloudy,2015,2,5,14.700000000000001
2015-03-13,28.1,15.0,21.2,60.7,0.1,11.2,1014.9,"Rain, Partially cloudy",2015,3,4,13.100000000000001
2015-03-14,27.0,16.9,21.4,65.7,0.4,20.5,1015.6,"Rain, Partially cloudy",2015,3,5,10.100000000000001
2015-03-15,21.9,15.7,18.1,78.7,3.602,23.4,1015.1,"Rain, Partially cloudy",2015,3,6,6.199999999999999
2015-03-16,25.0,15.0,19.5,74.8,0.1,18.4,1017.0,"Rain, Partially cloudy",2015,3,0,10.0
2015-03-17,26.5,13.0,20.5,70.1,0.0,20.9,1016.7,Partially cloudy,2015,3,1,13.5
2015-03-18,27.8,14.0,20.1,63.3,0.0,24.0,1013.7,Partially cloudy,2015,3,2,13.8
2015-03-19,29.0,15.0,21.4,59.0,0.0,20.5,1014.9,Clear,2015,3,3,14.0
2015-03-20,30.1,15.0,22.5,59.4,0.0,21.2,1015.2,Partially cloudy,2015,3,4,15.100000000000001
2015-03-21,32.3,17.0,24.5,55.6,0.0,16.6,1015.5,Clear,2015,3,5,15.299999999999997
2015-03-22,34.0,16.3,25.4,55.2,0.0,21.4,1013.1,Clear,2015,3,6,17.7
2015-03-23,34.3,18.0,25.1,58.1,0.0,20.5,1010.8,Clear,2015,3,0,16.299999999999997
2015-03-24,34.5,18.0,26.0,55.9,0.0,11.2,1010.8,Clear,2015,3,1,16.5
2015-03-25,34.6,19.4,27.4,54.6,0.0,13.0,1012.4,Partially cloudy,2015,3,2,15.200000000000003
2015-03-26,36.0,20.0,28.7,56.1,0.0,55.4,1013.5,Partially cloudy,2015,3,3,16.0
2015-03-27,35.0,23.0,28.7,42.8,0.0,22.0,1013.1,Partially cloudy,2015,3,4,12.0
2015-03-28,35.1,19.0,27.4,48.1,0.0,13.0,1010.8,Clear,2015,3,5,16.1
2015-03-29,31.2,22.2,25.6,47.9,0.0,22.3,1008.5,Partially cloudy,2015,3,6,9.0
2015-03-30,27.4,18.1,22.9,70.2,9.357,23.8,1010.3,"Rain, Partially cloudy",2015,3,0,9.299999999999997
2015-03-31,31.0,19.9,24.8,65.2,0.0,18.4,1010.9,Partially cloudy,2015,3,1,11.100000000000001
2015-04-13,31.5,19.8,24.4,67.9,1.701,22.3,1014.0,"Rain, Partially cloudy",2015,4,0,11.7
2015-04-14,31.3,21.2,26.3,60.7,0.0,18.4,1013.6,Partially cloudy,2015,4,1,10.100000000000001
2015-04-15,34.0,21.5,27.6,56.4,0.2,15.3,1013.3,"Rain, Partially cloudy",2015,4,2,12.5
2015-04-16,31.0,22.0,25.9,57.2,0.0,22.3,1014.8,Partially cloudy,2015,4,3,9.0
2015-04-17,36.0,20.0,27.8,53.6,0.0,24.1,1009.3,Clear,2015,4,4,16.0
2015-04-18,38.0,23.0,30.5,42.9,0.0,14.8,1003.7,Clear,2015,4,5,15.0
2015-04-19,41.0,23.0,32.2,39.1,0.0,13.0,1004.5,Clear,2015,4,6,18.0
2015-04-20,39.5,27.4,33.1,35.0,0.0,18.4,1006.9,Partially cloudy,2015,4,0,12.100000000000001
2015-04-21,38.1,26.0,31.8,35.6,0.0,25.0,1006.6,Clear,2015,4,1,12.100000000000001
2015-04-22,38.1,23.2,31.1,27.4,0.0,25.7,1004.7,Clear,2015,4,2,14.900000000000002
2015-04-23,39.0,22.6,31.8,28.9,0.0,26.6,1005.0,Clear,2015,4,3,16.4
2015-04-24,40.0,24.7,32.7,27.7,0.0,11.2,1005.5,Clear,2015,4,4,15.3
2015-04-25,36.5,24.0,30.9,36.9,0.0,22.3,1006.1,Clear,2015,4,5,12.5
2015-04-26,33.7,24.0,28.8,46.8,0.0,23.8,1009.0,Clear,2015,4,6,9.700000000000003
2015-04-27,37.1,24.7,30.7,47.9,0.0,28.1,1007.8,Clear,2015,4,0,12.400000000000002
2015-04-28,37.0,23.7,31.1,45.9,0.0,25.9,1006.0,Partially cloudy,2015,4,1,13.3
2015-04-29,36.2,24.5,31.2,46.1,0.0,14.8,1006.0,Clear,2015,4,2,11.700000000000003
2015-04-30,40.0,26.1,32.9,40.9,0.0,26.2,1005.2,Clear,2015,4,3,13.899999999999999
2015-05-13,35.8,24.0,29.0,57.7,1.701,18.4,1006.7,"Rain, Partially cloudy",2015,5,2,11.799999999999997
2015-05-14,37.0,23.0,29.7,51.7,0.0,14.8,1008.1,Partially cloudy,2015,5,3,14.0
2015-05-15,36.0,25.0,29.5,53.5,0.34,17.3,1007.6,"Rain, Partially cloudy",2015,5,4,11.0
2015-05-16,37.0,23.1,30.3,50.7,0.0,14.8,1005.0,Clear,2015,5,5,13.899999999999999
2015-05-17,40.1,25.7,32.9,42.5,0.0,18.4,1002.4,Clear,2015,5,6,14.400000000000002
2015-05-18,43.0,29.7,36.0,34.1,0.0,18.4,1001.6,Clear,2015,5,0,13.3
2015-05-19,42.0,25.0,33.3,42.6,0.1,46.3,1002.7,"Rain, Partially cloudy",2015,5,1,17.0
2015-05-20,43.0,23.0,32.3,41.4,0.0,22.3,1003.8,Clear,2015,5,2,20.0
2015-05-22,44.0,28.5,36.5,22.2,0.0,18.4,1000.2,Clear,2015,5,4,15.5
2015-05-23,44.0,28.2,37.4,22.2,0.0,22.3,998.1,Clear,2015,5,5,15.8
2015-05-24,43.1,28.8,37.0,24.6,0.0,13.7,999.4,Partially cloudy,2015,5,6,14.3
2015-05-25,45.0,30.0,38.7,20.8,0.0,22.3,998.3,Partially cloudy,2015,5,0,15.0
2015-05-26,46.0,30.1,38.2,17.8,0.0,22.3,1000.5,Clear,2015,5,1,15.899999999999999
2015-05-27,43.0,26.2,35.2,20.0,0.0,20.5,1002.9,Clear,2015,5,2,16.8
2015-05-28,43.0,26.9,35.3,26.2,0.0,31.7,1001.9,Clear,2015,5,3,16.1
2015-05-29,44.0,29.0,36.0,27.3,0.0,18.4,1002.6,Partially cloudy,2015,5,4,15.0
2015-05-30,44.0,28.9,36.3,26.9,0.0,18.4,1003.6,Clear,2015,5,5,15.100000000000001
2015-05-31,41.0,30.2,35.6,26.4,0.0,27.7,1002.4,Partially cloudy,2015,5,6,10.8
2015-06-13,39.1,24.0,32.3,48.9,5.0,22.3,999.8,"Rain, Partially cloudy",2015,6,5,15.100000000000001
2015-06-14,32.0,22.0,27.5,72.7,20.507,18.4,1001.0,"Rain, Partially cloudy",2015,6,6,10.0
2015-06-15,37.0,27.0,30.9,62.8,0.0,11.4,1000.7,Partially cloudy,2015,6,0,10.0
2015-06-16,38.5,27.7,32.4,57.5,0.0,18.4,1000.9,Partially cloudy,2015,6,1,10.8
2015-06-17,39.1,27.0,33.4,53.8,0.1,13.0,999.4,Rain,2015,6,2,12.100000000000001
2015-06-18,41.0,29.6,35.9,44.8,0.0,14.8,999.0,Partially cloudy,2015,6,3,11.399999999999999
2015-06-19,42.0,30.8,36.4,45.6,0.0,20.5,997.8,Partially cloudy,2015,6,4,11.2
2015-06-20,38.0,29.1,33.6,52.4,0.0,22.7,998.8,Partially cloudy,2015,6,5,8.899999999999999
2015-06-21,34.3,25.0,30.5,65.1,5.955,18.9,999.3,"Rain, Partially cloudy",2015,6,6,9.299999999999997
2015-06-22,37.1,28.0,32.1,61.7,3.403,18.4,997.2,"Rain, Partially cloudy",2015,6,0,9.100000000000001
2015-06-23,39.2,27.0,31.9,63.9,0.851,14.8,996.2,"Rain, Partially cloudy",2015,6,1,12.200000000000003
2015-06-24,36.0,25.0,30.2,74.0,0.851,13.0,996.7,"Rain, Partially cloudy",2015,6,2,11.0
2015-06-25,30.0,23.0,26.1,83.4,17.268,14.0,995.8,"Rain, Partially cloudy",2015,6,3,7.0
2015-06-26,39.0,24.9,30.9,65.0,0.0,20.5,996.2,Partially cloudy,2015,6,4,14.100000000000001
2015-06-27,38.0,28.0,32.4,56.5,0.0,25.3,998.0,Partially cloudy,2015,6,5,10.0
2015-06-28,39.2,28.0,34.2,51.3,0.0,20.5,1000.8,Partially cloudy,2015,6,6,11.200000000000003
2015-06-29,35.0,27.0,31.4,60.3,0.0,20.5,1004.7,Partially cloudy,2015,6,0,8.0
2015-06-30,35.0,26.8,30.9,60.5,0.0,14.8,1003.9,Partially cloudy,2015,6,1,8.2
2015-07-15,37.0,28.0,32.5,65.4,0.0,27.5,995.9,Partially cloudy,2015,7,2,9.0
2015-07-16,37.0,29.2,31.9,64.6,0.0,17.8,995.2,Partially cloudy,2015,7,3,7.800000000000001
2015-07-17,33.0,28.7,30.2,80.2,0.17,14.8,998.2,"Rain, Partially cloudy",2015,7,4,4.300000000000001
2015-07-18,33.3,28.0,29.7,82.4,0.3,14.8,998.8,"Rain, Partially cloudy",2015,7,5,5.299999999999997
2015-07-19,34.0,26.0,29.6,77.1,0.17,14.8,998.7,"Rain, Partially cloudy",2015,7,6,8.0
2015-07-20,32.5,25.0,28.9,81.0,6.382,13.0,999.6,"Rain, Partially cloudy",2015,7,0,7.5
2015-07-21,35.0,27.0,30.6,75.5,0.0,14.8,1001.0,Partially cloudy,2015,7,1,8.0
2015-07-22,35.5,28.0,31.4,75.0,0.2,14.8,1002.1,"Rain, Partially cloudy",2015,7,2,7.5
2015-07-23,35.0,28.8,31.4,72.9,0.0,16.6,1002.8,Partially cloudy,2015,7,3,6.199999999999999
2015-07-24,34.5,28.0,31.2,73.2,0.8,18.4,1002.3,"Rain, Partially cloudy",2015,7,4,6.5
2015-07-25,35.7,28.0,31.3,73.7,5.104,18.4,1000.4,"Rain, Partially cloudy",2015,7,5,7.700000000000003
